Timestamp,Angry,Disgust,Fear,Happy,Sad,Surprise,Neutral
1690920742.63132,0.06,0.0,0.09,0.01,0.2,0.05,0.59
1690920742.959322,0.14,0.0,0.06,0.02,0.16,0.07,0.55
1690920743.275323,0.06,0.0,0.02,0.01,0.08,0.01,0.83
1690920743.595325,0.16,0.0,0.04,0.01,0.16,0.02,0.61
1690920743.855329,0.05,0.01,0.04,0.02,0.16,0.03,0.68
1690920744.164331,0.13,0.0,0.04,0.02,0.15,0.03,0.64
1690920744.455331,0.17,0.0,0.05,0.02,0.18,0.04,0.55
1690920744.901091,0.1,0.0,0.03,0.02,0.17,0.02,0.65
1690920745.352902,0.04,0.0,0.03,0.04,0.13,0.01,0.74
1690920745.696905,0.07,0.01,0.05,0.01,0.14,0.03,0.68
1690920746.005907,0.11,0.01,0.05,0.01,0.16,0.01,0.65
1690920746.387033,0.1,0.0,0.04,0.01,0.19,0.01,0.65
1690920746.836033,0.14,0.0,0.03,0.01,0.11,0.02,0.7
1690920747.179036,0.07,0.0,0.03,0.03,0.23,0.01,0.62
1690920747.489042,0.13,0.01,0.05,0.01,0.25,0.03,0.51
1690920747.933042,0.13,0.0,0.07,0.01,0.18,0.02,0.59
1690920748.207043,0.09,0.0,0.05,0.01,0.3,0.04,0.5
1690920748.499044,0.12,0.01,0.06,0.03,0.22,0.04,0.52
1690920748.797047,0.1,0.01,0.03,0.03,0.32,0.02,0.49
1690920749.10705,0.07,0.0,0.05,0.03,0.28,0.05,0.52
1690920749.393051,0.05,0.0,0.03,0.03,0.23,0.02,0.64
1690920749.686056,0.12,0.0,0.05,0.02,0.29,0.03,0.49
1690920749.964054,0.07,0.0,0.05,0.0,0.29,0.02,0.58
1690920750.26206,0.16,0.0,0.08,0.02,0.29,0.04,0.4
1690920750.565063,0.05,0.0,0.04,0.01,0.45,0.03,0.42
1690920750.857104,0.19,0.0,0.04,0.0,0.32,0.02,0.42
1690920751.145109,0.09,0.0,0.05,0.01,0.21,0.03,0.61
1690920751.440108,0.09,0.01,0.08,0.02,0.31,0.07,0.41
1690920751.731111,0.05,0.0,0.05,0.01,0.29,0.03,0.57
1690920752.032117,0.15,0.0,0.05,0.01,0.21,0.05,0.53
1690920752.326115,0.18,0.0,0.06,0.01,0.22,0.03,0.5
1690920752.62912,0.09,0.01,0.06,0.02,0.34,0.03,0.47
1690920752.940122,0.05,0.01,0.04,0.05,0.22,0.05,0.58
1690920753.242125,0.22,0.01,0.14,0.0,0.17,0.05,0.41
1690920753.547173,0.19,0.0,0.09,0.0,0.2,0.02,0.5
1690920753.854175,0.08,0.01,0.13,0.01,0.17,0.08,0.53
1690920754.158177,0.07,0.0,0.06,0.01,0.1,0.01,0.75
1690920754.45618,0.09,0.0,0.07,0.01,0.2,0.05,0.58
1690920754.753179,0.07,0.01,0.07,0.02,0.18,0.06,0.6
1690920755.050181,0.1,0.0,0.03,0.02,0.19,0.02,0.62
1690920755.346183,0.05,0.0,0.03,0.03,0.19,0.01,0.69
1690920755.653188,0.11,0.01,0.09,0.02,0.21,0.04,0.51
1690920755.958189,0.04,0.0,0.04,0.01,0.23,0.02,0.66
1690920756.269191,0.03,0.0,0.06,0.01,0.31,0.01,0.58
1690920756.574194,0.03,0.0,0.03,0.02,0.08,0.01,0.82
1690920756.884197,0.06,0.0,0.06,0.02,0.31,0.03,0.5
1690920757.2052,0.05,0.0,0.06,0.03,0.15,0.03,0.7
1690920757.516199,0.04,0.0,0.08,0.02,0.12,0.06,0.68
1690920757.822201,0.12,0.0,0.08,0.01,0.29,0.05,0.45
1690920758.157208,0.14,0.01,0.07,0.02,0.21,0.08,0.48
1690920758.479206,0.15,0.0,0.06,0.02,0.23,0.04,0.5
1690920758.813213,0.08,0.0,0.04,0.01,0.29,0.02,0.57
1690920759.118213,0.11,0.0,0.06,0.02,0.22,0.06,0.53
1690920759.447217,0.03,0.0,0.03,0.0,0.11,0.02,0.8
1690920759.762218,0.07,0.0,0.04,0.01,0.28,0.02,0.58
1690920760.097217,0.09,0.0,0.07,0.0,0.27,0.04,0.52
1690920760.42722,0.11,0.0,0.04,0.01,0.24,0.04,0.56
1690920760.741226,0.07,0.0,0.06,0.0,0.21,0.03,0.62
1690920761.059242,0.07,0.0,0.04,0.01,0.26,0.03,0.58
1690920761.35723,0.11,0.0,0.06,0.0,0.22,0.04,0.58
1690920761.665232,0.07,0.0,0.05,0.01,0.12,0.07,0.67
1690920761.962235,0.12,0.0,0.06,0.01,0.18,0.04,0.6
1690920762.272233,0.08,0.0,0.06,0.0,0.14,0.03,0.68
1690920762.573237,0.11,0.01,0.1,0.0,0.21,0.08,0.5
1690920762.865239,0.09,0.0,0.04,0.01,0.15,0.07,0.64
1690920763.154242,0.16,0.01,0.11,0.0,0.22,0.11,0.4
1690920763.444245,0.12,0.0,0.06,0.01,0.18,0.11,0.53
1690920763.756246,0.16,0.0,0.08,0.0,0.3,0.06,0.4
1690920764.03225,0.14,0.01,0.03,0.01,0.29,0.03,0.49
1690920764.323252,0.07,0.0,0.07,0.0,0.19,0.02,0.65
1690920764.629252,0.1,0.0,0.07,0.0,0.26,0.01,0.55
1690920764.944254,0.07,0.0,0.03,0.01,0.24,0.01,0.64
1690920765.233258,0.13,0.0,0.04,0.01,0.23,0.04,0.56
1690920765.532262,0.12,0.0,0.05,0.01,0.15,0.11,0.55
1690920765.832259,0.06,0.0,0.07,0.0,0.13,0.04,0.69
1690920766.133267,0.07,0.0,0.08,0.0,0.16,0.06,0.63
1690920766.426268,0.11,0.01,0.16,0.01,0.29,0.05,0.36
1690920766.71427,0.12,0.0,0.06,0.01,0.26,0.03,0.52
1690920767.008272,0.06,0.0,0.07,0.02,0.22,0.04,0.59
1690920767.308274,0.06,0.0,0.06,0.01,0.28,0.03,0.57
1690920767.587273,0.05,0.0,0.08,0.01,0.25,0.04,0.57
1690920767.904277,0.07,0.0,0.07,0.01,0.23,0.04,0.58
1690920768.193278,0.04,0.0,0.05,0.03,0.23,0.06,0.58
1690920768.514282,0.14,0.0,0.05,0.01,0.21,0.03,0.55
1690920768.834285,0.11,0.0,0.08,0.0,0.21,0.16,0.44
1690920769.138286,0.07,0.0,0.08,0.01,0.22,0.04,0.58
1690920769.411289,0.06,0.0,0.07,0.01,0.2,0.04,0.62
1690920769.70529,0.08,0.0,0.06,0.02,0.21,0.03,0.59
1690920770.00529,0.07,0.0,0.05,0.0,0.22,0.02,0.64
1690920770.309295,0.09,0.0,0.06,0.02,0.28,0.03,0.51
1690920770.621298,0.06,0.0,0.06,0.01,0.29,0.02,0.55
1690920770.944297,0.05,0.0,0.05,0.0,0.19,0.02,0.69
1690920771.262301,0.06,0.0,0.08,0.0,0.25,0.02,0.58
1690920771.585304,0.15,0.0,0.07,0.0,0.25,0.08,0.45
1690920771.896307,0.09,0.0,0.06,0.01,0.18,0.04,0.62
1690920772.20431,0.05,0.01,0.09,0.03,0.27,0.08,0.46
1690920772.497308,0.06,0.0,0.09,0.0,0.37,0.03,0.45
1690920772.78831,0.07,0.0,0.05,0.0,0.18,0.02,0.68
1690920773.111313,0.11,0.0,0.05,0.0,0.27,0.02,0.54
1690920773.401317,0.08,0.0,0.05,0.01,0.16,0.03,0.66
1690920773.663319,0.07,0.0,0.04,0.01,0.2,0.02,0.66
1690920773.941319,0.07,0.0,0.05,0.01,0.12,0.03,0.73
1690920774.204325,0.05,0.0,0.07,0.01,0.27,0.03,0.58
1690920774.481322,0.07,0.0,0.06,0.01,0.24,0.04,0.58
1690920774.764325,0.12,0.0,0.06,0.0,0.27,0.05,0.49
1690920775.028326,0.04,0.01,0.1,0.0,0.15,0.06,0.65
1690920775.304331,0.05,0.0,0.12,0.0,0.15,0.05,0.63
1690920775.588334,0.06,0.0,0.08,0.01,0.13,0.31,0.41
1690920775.849334,0.01,0.0,0.01,0.03,0.03,0.01,0.91
1690920776.126337,0.02,0.0,0.03,0.06,0.08,0.01,0.79
1690920776.40334,0.01,0.0,0.03,0.08,0.13,0.02,0.71
1690920776.691861,0.01,0.0,0.03,0.01,0.08,0.01,0.85
1690920776.963862,0.07,0.0,0.05,0.1,0.15,0.04,0.58
1690920777.246864,0.03,0.0,0.03,0.07,0.08,0.01,0.78
1690920777.555866,0.03,0.0,0.06,0.04,0.13,0.03,0.7
1690920777.868871,0.03,0.0,0.03,0.03,0.11,0.01,0.79
1690920778.178875,0.03,0.0,0.05,0.04,0.09,0.02,0.76
1690920778.501874,0.03,0.0,0.06,0.02,0.11,0.02,0.76
1690920778.789874,0.04,0.0,0.08,0.01,0.1,0.04,0.72
1690920779.055879,0.04,0.0,0.06,0.01,0.11,0.03,0.74
1690920779.320881,0.07,0.0,0.05,0.02,0.13,0.04,0.68
1690920779.587881,0.06,0.0,0.04,0.01,0.13,0.01,0.75
1690920779.849884,0.1,0.0,0.06,0.01,0.18,0.06,0.59
1690920780.117887,0.1,0.0,0.04,0.02,0.14,0.02,0.69
1690920780.384887,0.2,0.0,0.05,0.01,0.22,0.04,0.49
1690920780.647891,0.11,0.01,0.06,0.01,0.21,0.02,0.57
1690920780.927891,0.14,0.0,0.09,0.0,0.14,0.08,0.54
1690920781.185423,0.07,0.0,0.04,0.02,0.17,0.05,0.64
1690920781.448422,0.17,0.0,0.04,0.02,0.22,0.03,0.51
1690920781.699424,0.08,0.0,0.09,0.01,0.18,0.03,0.6
1690920781.952425,0.07,0.0,0.05,0.05,0.14,0.06,0.64
1690920782.199947,0.12,0.0,0.05,0.05,0.17,0.08,0.54
1690920782.476948,0.08,0.0,0.06,0.0,0.21,0.01,0.63
1690920782.742953,0.09,0.01,0.09,0.01,0.17,0.03,0.6
1690920783.008955,0.07,0.0,0.09,0.01,0.13,0.1,0.59
1690920783.249955,0.11,0.0,0.08,0.0,0.09,0.05,0.66
1690920783.513959,0.07,0.0,0.15,0.0,0.16,0.07,0.54
1690920783.763961,0.05,0.01,0.06,0.04,0.12,0.1,0.63
1690920784.010961,0.05,0.0,0.09,0.01,0.11,0.07,0.65
1690920784.283963,0.08,0.0,0.09,0.0,0.1,0.05,0.68
1690920784.529965,0.1,0.0,0.09,0.0,0.11,0.12,0.58
1690920784.778968,0.08,0.0,0.07,0.0,0.22,0.04,0.59
1690920785.03797,0.1,0.0,0.09,0.0,0.1,0.06,0.65
1690920785.29397,0.11,0.0,0.07,0.0,0.15,0.02,0.65
1690920785.543973,0.05,0.0,0.03,0.01,0.12,0.01,0.79
1690920785.793973,0.05,0.0,0.04,0.01,0.12,0.02,0.77
1690920786.049975,0.1,0.0,0.09,0.0,0.11,0.04,0.65
1690920786.293976,0.05,0.0,0.04,0.01,0.12,0.01,0.77
1690920786.555981,0.08,0.0,0.07,0.01,0.13,0.07,0.63
1690920786.809983,0.1,0.0,0.09,0.0,0.12,0.18,0.51
1690920787.059985,0.08,0.0,0.05,0.0,0.13,0.08,0.66
1690920787.311987,0.07,0.0,0.1,0.01,0.16,0.05,0.61
1690920787.566991,0.03,0.0,0.04,0.0,0.12,0.02,0.78
1690920787.823987,0.12,0.0,0.09,0.0,0.11,0.11,0.56
1690920788.067994,0.13,0.0,0.08,0.01,0.16,0.08,0.54
1690920788.336995,0.18,0.0,0.13,0.01,0.24,0.03,0.41
1690920788.591996,0.23,0.0,0.11,0.0,0.26,0.04,0.35
1690920788.869998,0.14,0.0,0.1,0.0,0.35,0.03,0.37
1690920789.134998,0.11,0.0,0.07,0.01,0.25,0.03,0.52
1690920789.375001,0.16,0.0,0.12,0.0,0.41,0.02,0.29
1690920789.623002,0.11,0.01,0.08,0.01,0.22,0.03,0.53
1690920789.857005,0.15,0.01,0.07,0.01,0.23,0.05,0.48
1690920790.094007,0.15,0.0,0.1,0.0,0.26,0.09,0.4
1690920790.341007,0.19,0.01,0.04,0.01,0.29,0.06,0.41
1690920790.573008,0.13,0.0,0.04,0.01,0.32,0.04,0.46
1690920790.819014,0.24,0.0,0.03,0.0,0.22,0.1,0.4
1690920791.060011,0.11,0.0,0.06,0.01,0.26,0.03,0.53
1690920791.297016,0.13,0.0,0.09,0.0,0.23,0.1,0.45
1690920791.555618,0.17,0.0,0.08,0.01,0.26,0.06,0.44
1690920791.781621,0.09,0.0,0.09,0.0,0.22,0.05,0.53
1690920792.030624,0.11,0.0,0.04,0.0,0.27,0.02,0.56
1690920792.276626,0.17,0.01,0.07,0.0,0.28,0.06,0.41
1690920792.538626,0.12,0.0,0.07,0.0,0.24,0.03,0.54
1690920792.781626,0.16,0.0,0.11,0.0,0.23,0.09,0.4
1690920793.016632,0.16,0.0,0.09,0.0,0.27,0.09,0.38
1690920793.266631,0.16,0.0,0.07,0.0,0.27,0.07,0.42
1690920793.504634,0.19,0.0,0.06,0.0,0.14,0.31,0.31
1690920793.726658,0.24,0.0,0.07,0.0,0.23,0.21,0.25
1690920793.957637,0.16,0.0,0.12,0.0,0.26,0.11,0.36
1690920794.196638,0.19,0.0,0.04,0.0,0.32,0.02,0.42
1690920794.422638,0.17,0.0,0.04,0.0,0.27,0.03,0.49
1690920794.668642,0.14,0.0,0.04,0.0,0.36,0.01,0.45
1690920794.89764,0.15,0.0,0.04,0.0,0.38,0.01,0.41
1690920795.123645,0.21,0.0,0.08,0.0,0.28,0.06,0.36
1690920795.359646,0.21,0.0,0.06,0.0,0.3,0.03,0.4
1690920795.597645,0.33,0.0,0.07,0.0,0.21,0.06,0.32
1690920795.825651,0.37,0.0,0.07,0.0,0.19,0.08,0.29
1690920796.056653,0.2,0.0,0.11,0.0,0.12,0.15,0.41
1690920796.296651,0.09,0.0,0.08,0.0,0.27,0.02,0.53
1690920796.533655,0.05,0.0,0.11,0.0,0.18,0.04,0.62
1690920796.762657,0.03,0.0,0.07,0.0,0.15,0.03,0.72
1690920796.984656,0.02,0.0,0.11,0.01,0.11,0.01,0.75
1690920797.20766,0.02,0.0,0.06,0.0,0.07,0.01,0.84
1690920797.423662,0.04,0.0,0.16,0.0,0.15,0.13,0.51
1690920797.656662,0.02,0.0,0.12,0.0,0.08,0.22,0.56
1690920797.894663,0.05,0.0,0.1,0.01,0.18,0.19,0.47
1690920798.124666,0.1,0.0,0.11,0.0,0.42,0.02,0.34
1690920798.369668,0.07,0.0,0.03,0.03,0.21,0.01,0.64
1690920798.600671,0.03,0.0,0.05,0.12,0.19,0.02,0.59
1690920798.84967,0.03,0.0,0.03,0.11,0.15,0.02,0.66
1690920799.069672,0.04,0.0,0.03,0.07,0.17,0.02,0.68
1690920799.311674,0.03,0.0,0.07,0.04,0.17,0.02,0.68
1690920799.539677,0.02,0.0,0.03,0.01,0.14,0.0,0.79
1690920799.78368,0.01,0.0,0.02,0.02,0.11,0.01,0.82
1690920800.011682,0.03,0.0,0.03,0.01,0.13,0.0,0.81
1690920800.247682,0.05,0.0,0.04,0.02,0.14,0.02,0.72
1690920800.487684,0.12,0.01,0.09,0.03,0.16,0.07,0.52
1690920800.722685,0.06,0.0,0.04,0.01,0.12,0.02,0.75
1690920800.960685,0.05,0.0,0.04,0.02,0.19,0.02,0.68
1690920801.184691,0.15,0.02,0.12,0.01,0.23,0.06,0.41
1690920801.41769,0.22,0.0,0.05,0.01,0.25,0.03,0.43
1690920801.633693,0.1,0.01,0.11,0.0,0.23,0.04,0.51
1690920801.855694,0.22,0.01,0.07,0.01,0.33,0.03,0.33
1690920802.080697,0.22,0.0,0.09,0.0,0.23,0.06,0.39
1690920802.312698,0.11,0.0,0.06,0.01,0.26,0.03,0.54
1690920802.549697,0.07,0.0,0.09,0.0,0.24,0.05,0.54
1690920802.7767,0.23,0.02,0.28,0.0,0.17,0.09,0.2
1690920802.995703,0.08,0.0,0.04,0.01,0.19,0.02,0.66
1690920803.219301,0.11,0.0,0.07,0.01,0.19,0.03,0.6
1690920803.449303,0.07,0.0,0.07,0.0,0.14,0.04,0.68
1690920803.678318,0.13,0.0,0.07,0.01,0.19,0.02,0.58
1690920803.911308,0.09,0.01,0.13,0.01,0.11,0.05,0.59
1690920804.130307,0.04,0.0,0.06,0.01,0.13,0.02,0.74
1690920804.34931,0.07,0.0,0.06,0.01,0.23,0.05,0.58
1690920804.578314,0.18,0.0,0.1,0.01,0.16,0.19,0.36
1690920804.804315,0.09,0.0,0.07,0.01,0.29,0.04,0.49
1690920805.037314,0.04,0.0,0.06,0.0,0.25,0.01,0.63
1690920805.255319,0.04,0.0,0.08,0.0,0.18,0.02,0.68
1690920805.486319,0.05,0.0,0.04,0.01,0.14,0.01,0.76
1690920805.70132,0.11,0.0,0.05,0.0,0.22,0.06,0.56
1690920805.926324,0.08,0.0,0.07,0.0,0.22,0.02,0.6
1690920806.144324,0.11,0.0,0.05,0.0,0.18,0.01,0.64
1690920806.373326,0.21,0.0,0.04,0.02,0.19,0.04,0.51
1690920806.609325,0.13,0.0,0.04,0.11,0.27,0.05,0.4
1690920806.825329,0.1,0.0,0.04,0.01,0.21,0.03,0.62
1690920807.063331,0.13,0.0,0.07,0.01,0.25,0.07,0.47
1690920807.283333,0.2,0.0,0.03,0.02,0.2,0.03,0.51
1690920807.509336,0.09,0.0,0.06,0.01,0.25,0.02,0.57
1690920807.727334,0.27,0.01,0.05,0.01,0.2,0.05,0.41
1690920807.953336,0.09,0.0,0.06,0.02,0.21,0.07,0.55
1690920808.176339,0.12,0.0,0.07,0.01,0.3,0.11,0.38
1690920808.403339,0.09,0.01,0.05,0.01,0.23,0.07,0.55
1690920808.62234,0.13,0.0,0.06,0.01,0.19,0.06,0.54
1690920808.887346,0.1,0.0,0.03,0.02,0.24,0.05,0.57
1690920809.103345,0.16,0.0,0.05,0.01,0.26,0.04,0.48
1690920809.337346,0.16,0.0,0.06,0.01,0.22,0.09,0.46
1690920809.562348,0.1,0.0,0.06,0.0,0.34,0.07,0.42
1690920809.78735,0.05,0.0,0.05,0.0,0.17,0.02,0.71
1690920810.008353,0.09,0.0,0.07,0.0,0.11,0.04,0.68
1690920810.228355,0.06,0.01,0.07,0.0,0.32,0.04,0.5
1690920810.445353,0.05,0.0,0.07,0.0,0.17,0.03,0.68
1690920810.660399,0.04,0.0,0.04,0.0,0.1,0.04,0.78
1690920810.886396,0.06,0.0,0.05,0.0,0.13,0.05,0.71
1690920811.1124,0.22,0.01,0.06,0.0,0.27,0.07,0.38
1690920811.3294,0.1,0.01,0.08,0.01,0.33,0.08,0.39
1690920811.559401,0.21,0.0,0.06,0.0,0.29,0.08,0.35
1690920811.785406,0.11,0.0,0.08,0.01,0.26,0.07,0.48
1690920812.010409,0.08,0.01,0.06,0.01,0.28,0.07,0.5
1690920812.233408,0.1,0.0,0.08,0.0,0.28,0.03,0.5
1690920812.459409,0.1,0.01,0.07,0.01,0.32,0.07,0.43
1690920812.681411,0.08,0.01,0.07,0.01,0.37,0.06,0.4
1690920812.913411,0.07,0.01,0.07,0.0,0.35,0.06,0.44
1690920813.118414,0.08,0.01,0.08,0.01,0.35,0.05,0.41
1690920813.342935,0.1,0.0,0.06,0.0,0.35,0.02,0.45
1690920813.562936,0.07,0.02,0.08,0.01,0.34,0.04,0.44
1690920813.787934,0.06,0.01,0.08,0.0,0.37,0.04,0.43
1690920814.028938,0.09,0.0,0.09,0.0,0.29,0.04,0.48
1690920814.247939,0.07,0.01,0.1,0.0,0.28,0.03,0.51
1690920814.461939,0.06,0.01,0.07,0.0,0.43,0.01,0.42
1690920814.671941,0.02,0.0,0.03,0.01,0.12,0.01,0.8
1690920814.888944,0.05,0.0,0.04,0.01,0.15,0.02,0.73
1690920815.107945,0.06,0.0,0.04,0.01,0.14,0.02,0.73
1690920815.321945,0.1,0.0,0.07,0.0,0.21,0.05,0.56
1690920815.541949,0.12,0.0,0.06,0.01,0.25,0.03,0.53
1690920815.75495,0.09,0.0,0.06,0.0,0.2,0.03,0.61
1690920815.96095,0.1,0.0,0.31,0.0,0.25,0.18,0.14
1690920816.179465,0.15,0.0,0.16,0.0,0.22,0.12,0.35
1690920816.384465,0.03,0.0,0.06,0.01,0.08,0.03,0.79
1690920816.603466,0.09,0.01,0.11,0.01,0.16,0.04,0.59
1690920816.821469,0.12,0.0,0.08,0.0,0.18,0.04,0.58
1690920817.03447,0.12,0.01,0.06,0.0,0.28,0.03,0.51
1690920817.247474,0.14,0.0,0.11,0.02,0.27,0.09,0.36
1690920817.466475,0.2,0.0,0.09,0.0,0.31,0.05,0.35
1690920817.675478,0.29,0.01,0.06,0.0,0.24,0.05,0.34
1690920817.879477,0.1,0.01,0.1,0.01,0.34,0.02,0.43
1690920818.08848,0.11,0.0,0.13,0.0,0.16,0.07,0.53
1690920818.290481,0.09,0.0,0.08,0.0,0.17,0.05,0.61
1690920818.498481,0.25,0.0,0.08,0.0,0.33,0.06,0.28
