Timestamp,Left Pupil,Right Pupil
15:06:13.367153,,
15:06:13.567718,,
15:06:13.756552,,
15:06:13.907255,,
15:06:14.107363,,
15:06:14.297059,,
15:06:14.481473,,
15:06:14.681023,,
15:06:14.895251,,
15:06:15.084168,,
15:06:15.254946,,
15:06:15.454495,,
15:06:15.645258,,
15:06:15.831340,,
15:06:16.031376,,
15:06:16.203799,,
15:06:16.403980,,
15:06:16.574623,,
15:06:16.745667,,
15:06:16.915933,,
15:06:17.116358,,
15:06:17.289732,,
15:06:17.443233,,
15:06:17.643852,,
15:06:17.863908,,
15:06:18.050466,,
15:06:18.235874,,
15:06:18.407962,,
15:06:18.607058,,
15:06:18.792117,,
15:06:19.002563,,
15:06:19.198028,,
15:06:19.398902,,
15:06:19.586195,,
15:06:19.757613,,
15:06:19.955766,,
15:06:20.158725,,
15:06:20.341680,,
15:06:20.501123,,
15:06:20.676622,,
15:06:20.869592,,
15:06:21.049323,,
15:06:21.255683,,
15:06:21.453261,,
15:06:21.637228,,
15:06:21.818757,,
15:06:21.993155,,
15:06:22.167208,,
15:06:22.337960,,
15:06:22.527173,,
15:06:22.728681,,
15:06:22.931474,,
15:06:23.118932,,
15:06:23.330263,,
15:06:23.537694,,
15:06:23.716622,,
15:06:23.922281,,
15:06:24.122667,,
15:06:24.298652,,
15:06:24.495217,,
15:06:24.707503,,
15:06:24.876089,,
15:06:25.029642,,
15:06:25.213804,,
15:06:25.417016,,
15:06:25.620867,,
15:06:25.780709,,
15:06:25.961405,,
15:06:26.135840,,
15:06:26.331586,,
15:06:26.518766,,
15:06:26.673186,,
15:06:26.878012,,
15:06:27.064453,,
15:06:27.233210,,
15:06:27.423015,,
15:06:27.619112,,
15:06:27.809933,,
15:06:28.013469,,
15:06:28.184640,,
15:06:28.387325,,
15:06:28.590326,,
15:06:28.776775,,
15:06:28.965721,,
15:06:29.167651,,
15:06:29.353998,,
15:06:29.540969,,
15:06:29.762472,,
15:06:29.977269,,
15:06:30.177604,,
15:06:30.378978,,
15:06:30.565957,,
15:06:30.764252,,
15:06:30.958751,,
15:06:31.141091,,
15:06:31.345427,,
15:06:31.560958,,
15:06:31.761643,,
15:06:31.980315,,
15:06:32.182945,,
15:06:32.381856,,
15:06:32.599522,,
15:06:32.782453,,
15:06:32.967560,,
15:06:33.170697,,
15:06:33.375115,,
15:06:33.561568,,
15:06:33.757653,,
15:06:33.947480,,
15:06:34.147122,,
15:06:34.349705,,
15:06:34.535704,,
15:06:34.722661,,
15:06:34.926484,,
15:06:35.141893,,
15:06:35.308883,,
15:06:35.481720,,
15:06:35.682799,,
15:06:35.887243,,
15:06:36.088306,,
15:06:36.260290,,
15:06:36.445687,,
15:06:36.589382,,
15:06:36.742963,,
15:06:36.927999,,
15:06:37.096510,,
15:06:37.266879,,
15:06:37.424686,,
15:06:37.591296,,
15:06:37.761844,,
15:06:37.935087,,
15:06:38.090170,,
15:06:38.276304,,
15:06:38.430897,,
15:06:38.599758,,
15:06:38.771774,,
15:06:38.970798,,
15:06:39.143676,,
15:06:39.345151,,
15:06:39.530852,,
15:06:39.684986,,
15:06:39.855722,,
15:06:40.044869,,
15:06:40.221767,,
15:06:40.386898,,
15:06:40.565944,,
15:06:40.734875,,
15:06:40.923314,,
15:06:41.103948,,
15:06:41.244502,,
15:06:41.411562,,
15:06:41.575418,,
15:06:41.730775,,
15:06:41.900127,,
15:06:42.068644,,
15:06:42.223944,,
15:06:42.397210,,
15:06:42.568734,,
15:06:42.770404,,
15:06:42.939969,,
15:06:43.095403,,
15:06:43.281014,,
15:06:43.466792,,
15:06:43.650920,,
15:06:43.855921,,
15:06:44.036453,,
15:06:44.225313,,
15:06:44.398715,,
15:06:44.551048,,
15:06:44.740645,,
15:06:44.944094,,
15:06:45.111303,,
15:06:45.297516,,
15:06:45.517753,,
15:06:45.700885,,
15:06:45.906419,,
15:06:46.106112,,
15:06:46.305680,,
15:06:46.523139,,
15:06:46.743700,,
15:06:46.914327,,
15:06:47.114407,,
15:06:47.337710,,
15:06:47.488740,,
15:06:47.677323,,
15:06:47.874163,,
15:06:48.079075,,
15:06:48.295767,,
15:06:48.492988,,
15:06:48.669926,,
15:06:48.867465,,
15:06:49.024892,,
15:06:49.208970,,
15:06:49.366375,,
15:06:49.530887,,
15:06:49.693165,,
15:06:49.875315,,
15:06:50.048051,,
15:06:50.215126,,
15:06:50.415943,,
15:06:50.565977,,
15:06:50.742668,,
15:06:50.942630,,
15:06:51.130648,,
15:06:51.282970,,
15:06:51.454509,,
15:06:51.622343,,
15:06:51.787130,,
15:06:51.974745,,
15:06:52.148956,,
15:06:52.347662,,
15:06:52.539855,,
15:06:52.753378,,
15:06:52.909255,,
15:06:53.079239,"(175, 157)","(242, 159)"
15:06:53.283166,"(174, 157)","(241, 159)"
15:06:53.455750,"(173, 158)","(240, 159)"
15:06:53.624453,"(176, 159)","(245, 161)"
15:06:53.831412,,
15:06:53.999698,"(180, 152)","(244, 154)"
15:06:54.218813,"(181, 151)","(246, 152)"
15:06:54.399442,"(182, 151)","(246, 152)"
15:06:54.602710,"(181, 152)","(245, 154)"
15:06:54.789080,,
15:06:54.987064,,
15:06:55.176393,"(177, 157)","(244, 158)"
15:06:55.379080,,
15:06:55.579034,"(176, 158)","(244, 159)"
15:06:55.795887,"(173, 159)","(241, 161)"
15:06:55.997718,"(171, 158)","(240, 160)"
15:06:56.184803,,
15:06:56.385841,,
15:06:56.583937,,
15:06:56.753671,,
15:06:56.946709,,
15:06:57.096882,,
15:06:57.262285,,
15:06:57.453822,,
15:06:57.655234,,
15:06:57.838012,"(172, 157)","(240, 159)"
15:06:58.024644,"(171, 158)","(239, 161)"
15:06:58.228789,,
15:06:58.412869,,
15:06:58.597127,,
15:06:58.793879,,
15:06:58.983249,,
15:06:59.169426,,
15:06:59.339759,,
15:06:59.523211,,
15:06:59.700082,"(171, 158)","(239, 161)"
15:06:59.975171,"(171, 160)","(239, 161)"
15:07:00.176410,"(172, 160)","(240, 162)"
15:07:00.343010,,
15:07:00.551230,,
15:07:00.751869,"(175, 161)","(243, 162)"
15:07:00.935860,"(176, 162)","(244, 162)"
15:07:01.134798,,
15:07:01.323206,,
15:07:01.513792,,
15:07:01.707648,,
15:07:01.915900,,
15:07:02.087966,,
15:07:02.272274,,
15:07:02.596854,,
15:07:02.803383,"(166, 164)","(235, 165)"
15:07:03.001853,,
15:07:03.179424,"(168, 168)","(237, 168)"
15:07:03.388676,"(165, 169)","(233, 169)"
15:07:03.602898,"(161, 170)","(230, 169)"
15:07:03.807683,"(161, 169)","(230, 168)"
15:07:04.030843,"(161, 169)","(229, 168)"
15:07:04.221130,"(161, 169)","(229, 169)"
15:07:04.407887,"(161, 169)","(229, 169)"
15:07:04.573422,"(160, 170)","(228, 169)"
15:07:04.767633,"(158, 171)","(227, 169)"
15:07:04.955650,"(159, 171)","(227, 169)"
15:07:05.137096,"(161, 171)","(231, 170)"
15:07:05.325113,"(161, 172)","(231, 171)"
15:07:05.527443,"(164, 169)","(232, 169)"
15:07:05.726608,"(163, 169)","(231, 169)"
15:07:05.897178,"(162, 170)","(230, 170)"
15:07:06.096398,"(163, 170)","(231, 170)"
15:07:06.291401,"(161, 171)","(228, 171)"
15:07:06.451689,"(162, 171)","(230, 171)"
15:07:06.653854,"(164, 173)","(231, 172)"
15:07:06.856998,"(164, 173)","(232, 173)"
15:07:07.056238,"(164, 173)","(233, 172)"
15:07:07.213941,"(166, 172)","(234, 172)"
15:07:07.406771,"(167, 172)","(235, 173)"
15:07:07.599211,"(170, 172)","(239, 173)"
15:07:07.750852,"(169, 172)","(238, 172)"
15:07:07.912034,"(170, 173)","(238, 173)"
15:07:08.082989,"(170, 173)","(238, 174)"
15:07:08.235199,"(168, 174)","(237, 174)"
15:07:08.395273,"(168, 174)","(237, 175)"
15:07:08.584606,"(171, 173)","(239, 174)"
15:07:08.737625,"(171, 168)","(240, 170)"
15:07:08.921804,"(176, 162)","(242, 167)"
15:07:09.107579,"(176, 157)","(244, 165)"
15:07:09.311929,"(184, 165)","(252, 168)"
15:07:09.496042,"(188, 166)","(254, 169)"
15:07:09.667910,"(187, 165)","(253, 169)"
15:07:09.865552,"(186, 162)","(254, 161)"
15:07:10.064763,"(185, 162)","(254, 160)"
15:07:10.271248,"(184, 162)","(253, 161)"
15:07:10.482688,"(176, 160)","(243, 165)"
15:07:10.683349,"(173, 159)","(241, 165)"
15:07:10.871683,"(179, 164)","(245, 167)"
15:07:11.040106,"(178, 164)","(244, 166)"
15:07:11.226215,"(175, 166)","(241, 168)"
15:07:11.398854,"(175, 166)","(242, 168)"
15:07:11.599417,"(175, 167)","(241, 168)"
15:07:11.781645,"(174, 166)","(240, 168)"
15:07:11.984976,"(173, 168)","(239, 169)"
15:07:12.200272,"(172, 168)","(239, 169)"
15:07:12.401140,"(169, 168)","(236, 169)"
15:07:12.612887,"(169, 169)","(236, 170)"
15:07:12.760606,"(169, 169)","(236, 169)"
15:07:12.938707,"(173, 168)","(242, 164)"
15:07:13.156845,"(172, 169)","(242, 164)"
15:07:13.329502,"(170, 169)","(240, 164)"
15:07:13.494078,"(171, 169)","(242, 164)"
15:07:13.698923,,
15:07:13.852521,"(169, 172)","(236, 172)"
15:07:14.038670,"(168, 171)","(236, 172)"
15:07:14.192050,"(167, 172)","(234, 172)"
15:07:14.362726,"(167, 172)","(234, 173)"
15:07:14.531645,"(167, 172)","(233, 173)"
15:07:14.733711,"(166, 172)","(233, 173)"
15:07:14.903779,"(166, 172)","(233, 173)"
15:07:15.069622,"(167, 173)","(234, 174)"
15:07:15.229273,"(167, 173)","(234, 174)"
15:07:15.416683,"(166, 173)","(234, 174)"
15:07:15.586547,"(166, 173)","(234, 174)"
15:07:15.772720,"(166, 173)","(233, 173)"
15:07:15.940628,"(166, 174)","(233, 174)"
15:07:16.111707,"(165, 175)","(234, 175)"
15:07:16.282258,"(164, 175)","(233, 175)"
15:07:16.451670,"(164, 176)","(233, 175)"
15:07:16.619961,"(164, 176)","(233, 176)"
15:07:16.775798,"(164, 177)","(233, 177)"
15:07:16.944356,"(164, 177)","(233, 177)"
15:07:17.128076,"(164, 177)","(233, 177)"
15:07:17.287374,"(163, 178)","(232, 177)"
15:07:17.457194,"(163, 178)","(232, 177)"
15:07:17.627437,"(167, 177)","(236, 172)"
15:07:17.828772,"(169, 175)","(239, 169)"
15:07:18.028622,"(170, 175)","(239, 170)"
15:07:18.246570,"(168, 175)","(238, 169)"
15:07:18.449460,,
15:07:18.663325,"(163, 172)","(231, 173)"
15:07:18.865671,"(158, 171)","(227, 172)"
15:07:19.051891,"(156, 173)","(224, 173)"
15:07:19.199720,"(155, 173)","(224, 172)"
15:07:19.413576,"(157, 169)","(225, 170)"
15:07:19.614658,"(160, 169)","(226, 169)"
15:07:19.787186,"(161, 168)","(228, 169)"
15:07:19.949708,"(161, 169)","(230, 170)"
15:07:20.148774,"(163, 168)","(230, 169)"
15:07:20.352135,"(167, 170)","(236, 171)"
15:07:20.527682,,
15:07:20.709220,"(168, 171)","(238, 165)"
15:07:20.878013,,
15:07:21.047398,"(162, 171)","(229, 170)"
15:07:21.203159,"(163, 171)","(230, 172)"
15:07:21.377470,"(164, 170)","(231, 172)"
15:07:21.531031,"(164, 172)","(232, 173)"
15:07:21.691641,"(163, 172)","(232, 172)"
15:07:21.870952,"(163, 172)","(231, 172)"
15:07:22.042463,"(162, 172)","(230, 173)"
15:07:22.213939,"(163, 171)","(231, 172)"
15:07:22.371199,"(164, 171)","(232, 172)"
15:07:22.572053,"(163, 170)","(230, 170)"
15:07:22.756681,"(163, 170)","(229, 169)"
15:07:22.958729,"(164, 170)","(229, 168)"
15:07:23.128611,,
15:07:23.337009,,
15:07:23.531981,"(166, 164)","(230, 164)"
15:07:23.705780,,
15:07:23.920970,,
15:07:24.107899,,
15:07:24.309675,,
15:07:24.487300,,
15:07:24.681020,,
15:07:24.886483,,
15:07:25.085835,,
15:07:25.303771,,
15:07:25.505936,,
15:07:25.707100,"(160, 173)","(227, 171)"
15:07:25.910757,"(159, 173)","(228, 172)"
15:07:26.083740,"(159, 173)","(228, 172)"
15:07:26.286973,"(161, 165)","(227, 166)"
15:07:26.504353,"(167, 166)","(231, 164)"
15:07:26.705373,"(167, 166)","(232, 164)"
15:07:26.884953,"(165, 167)","(228, 167)"
15:07:27.093932,,
15:07:27.291041,,
15:07:27.480151,"(159, 173)","(229, 172)"
15:07:27.665894,"(158, 173)","(228, 173)"
15:07:27.865775,,
15:07:28.098825,,
15:07:28.288730,,
15:07:28.540727,,
15:07:28.801658,,
15:07:29.016319,,
15:07:29.223464,,
15:07:29.424231,,
15:07:29.625964,,
15:07:29.841937,,
15:07:30.035994,,
15:07:30.215026,,
15:07:30.384811,,
15:07:30.570639,,
15:07:30.772275,,
15:07:30.949326,,
15:07:31.143999,,
15:07:31.335068,,
15:07:31.527785,,
15:07:31.725405,"(163, 165)","(229, 165)"
15:07:31.931258,"(164, 165)","(230, 166)"
15:07:32.129468,"(163, 165)","(229, 165)"
15:07:32.297129,"(163, 165)","(229, 166)"
15:07:32.514133,,
15:07:32.728000,,
15:07:32.930275,,
15:07:33.142457,,
15:07:33.344191,"(159, 174)","(229, 172)"
15:07:33.510131,,
15:07:33.714948,,
15:07:33.916184,,
15:07:34.102618,,
15:07:34.251301,,
15:07:34.441322,,
15:07:34.645436,,
15:07:34.847137,,
15:07:35.035670,,
15:07:35.189490,,
15:07:35.392730,,
15:07:35.558077,,
15:07:35.762744,,
15:07:35.964893,,
15:07:36.148762,,
15:07:36.347602,,
15:07:36.565390,,
15:07:36.734027,,
15:07:36.917271,,
15:07:37.102982,,
15:07:37.321127,,
15:07:37.509752,,
15:07:37.726165,,
15:07:37.924329,,
15:07:38.126937,,
15:07:38.311729,,
15:07:38.509676,,
15:07:38.699969,,
15:07:38.898036,,
15:07:39.099660,,
15:07:39.269840,,
15:07:39.471389,,
15:07:39.655507,,
15:07:39.862721,,
15:07:40.049657,,
15:07:40.214092,,
15:07:40.417550,,
15:07:40.606333,,
15:07:40.821775,,
15:07:41.022001,,
15:07:41.203257,,
15:07:41.391607,"(163, 171)","(231, 173)"
15:07:41.575014,"(160, 175)","(230, 174)"
15:07:41.731870,"(157, 174)","(226, 173)"
15:07:41.901035,"(157, 174)","(225, 172)"
15:07:42.073269,"(157, 174)","(226, 172)"
15:07:42.227203,"(156, 175)","(225, 173)"
15:07:42.432073,"(157, 175)","(226, 173)"
15:07:42.618970,"(157, 175)","(225, 173)"
15:07:42.820821,"(160, 175)","(228, 174)"
15:07:43.016193,"(161, 175)","(230, 175)"
15:07:43.204888,,
15:07:43.389704,"(161, 174)","(227, 170)"
15:07:43.605941,,
15:07:43.823690,"(165, 176)","(232, 175)"
15:07:43.992778,"(166, 177)","(233, 175)"
15:07:44.198871,"(169, 177)","(236, 176)"
15:07:44.400803,"(169, 175)","(236, 174)"
15:07:44.582317,,
15:07:44.766636,"(158, 162)","(227, 164)"
15:07:44.956312,"(164, 168)","(232, 169)"
15:07:45.150830,,
15:07:45.363561,,
15:07:45.554905,"(172, 168)","(241, 164)"
15:07:45.737722,,
15:07:45.925177,,
15:07:46.112067,,
15:07:46.280317,,
15:07:46.449266,,
15:07:46.604031,,
15:07:46.747391,,
15:07:46.947291,,
15:07:47.147780,,
15:07:47.334949,,
15:07:47.505444,,
15:07:47.714816,"(170, 170)","(238, 170)"
15:07:47.907254,,
15:07:48.079959,,
15:07:48.263686,,
15:07:48.454389,,
15:07:48.669827,,
15:07:48.871828,,
15:07:49.073898,,
15:07:49.245572,,
15:07:49.412620,,
15:07:49.572119,,
15:07:49.745111,,
15:07:49.912696,,
15:07:50.084546,,
15:07:50.253703,,
15:07:50.422374,,
15:07:50.595997,,
15:07:50.781603,,
15:07:50.934017,,
15:07:51.093171,,
15:07:51.229914,"(168, 168)","(233, 166)"
15:07:51.402967,"(168, 167)","(234, 166)"
15:07:51.587219,"(169, 168)","(234, 166)"
15:07:51.787153,,
15:07:51.977269,,
15:07:52.164141,"(163, 172)","(231, 171)"
15:07:52.364930,,
15:07:52.517121,,
15:07:52.699795,,
15:07:52.857363,,
15:07:53.010021,,
15:07:53.196851,,
15:07:53.386008,,
15:07:53.561786,"(162, 176)","(231, 175)"
15:07:53.752180,"(159, 176)","(228, 174)"
15:07:53.951946,"(168, 171)","(234, 168)"
15:07:54.130965,"(169, 171)","(236, 168)"
15:07:54.329922,"(167, 170)","(233, 166)"
15:07:54.502206,"(163, 171)","(227, 168)"
15:07:54.687438,"(160, 174)","(227, 172)"
15:07:54.898892,"(164, 175)","(232, 174)"
15:07:55.090769,"(167, 175)","(235, 175)"
15:07:55.295761,"(160, 167)","(228, 170)"
15:07:55.463865,"(162, 164)","(229, 167)"
15:07:55.667062,"(174, 164)","(239, 163)"
15:07:55.853214,"(177, 163)","(244, 162)"
15:07:56.054770,"(177, 164)","(242, 163)"
15:07:56.256502,,
15:07:56.441264,,
15:07:56.626897,"(170, 171)","(237, 172)"
15:07:56.799028,"(169, 173)","(238, 174)"
15:07:57.013545,,
15:07:57.214876,,
15:07:57.398032,"(169, 168)","(233, 170)"
15:07:57.596282,"(170, 167)","(233, 168)"
15:07:57.782756,,
15:07:57.970760,,
15:07:58.170907,,
15:07:58.387110,,
15:07:58.571691,,
15:07:58.758652,,
15:07:58.932693,,
15:07:59.131105,"(168, 166)","(233, 166)"
15:07:59.320781,"(168, 165)","(233, 164)"
15:07:59.521132,"(166, 162)","(230, 164)"
15:07:59.721122,,
15:07:59.925067,,
15:08:00.124436,,
15:08:00.323751,,
15:08:00.512187,,
15:08:00.716347,,
15:08:00.884241,,
15:08:01.089698,,
15:08:01.276291,,
15:08:01.472959,,
15:08:01.676917,,
15:08:01.890266,,
15:08:02.092106,"(169, 176)","(238, 175)"
15:08:02.301103,,
15:08:02.518640,,
15:08:02.722783,,
15:08:02.925313,"(170, 167)","(234, 165)"
15:08:03.109095,"(170, 167)","(234, 165)"
15:08:03.297141,"(169, 167)","(235, 164)"
15:08:03.485427,,
15:08:03.687424,,
15:08:03.888036,,
15:08:04.089082,"(164, 172)","(234, 173)"
15:08:04.275780,"(165, 165)","(230, 164)"
15:08:04.464682,,
15:08:04.666498,,
15:08:04.852925,,
15:08:05.054223,"(172, 167)","(240, 163)"
15:08:05.270000,"(166, 168)","(234, 168)"
15:08:05.466101,"(166, 168)","(233, 168)"
15:08:05.663456,"(166, 168)","(233, 168)"
15:08:05.846632,"(167, 167)","(233, 166)"
15:08:06.049292,"(167, 167)","(234, 164)"
15:08:06.251103,"(166, 166)","(235, 163)"
15:08:06.437430,"(166, 166)","(234, 164)"
15:08:06.638817,"(166, 165)","(234, 164)"
15:08:06.845714,"(166, 170)","(235, 169)"
15:08:07.047612,"(168, 170)","(237, 169)"
15:08:07.257560,"(171, 171)","(240, 170)"
15:08:07.446635,"(172, 169)","(242, 169)"
15:08:07.636238,"(172, 169)","(242, 169)"
15:08:07.819582,"(171, 170)","(241, 170)"
15:08:08.020407,"(177, 170)","(245, 168)"
15:08:08.218019,"(185, 170)","(252, 168)"
15:08:08.406113,"(185, 171)","(252, 169)"
15:08:08.595606,"(185, 171)","(252, 169)"
15:08:08.756049,"(185, 171)","(251, 169)"
15:08:08.952500,"(184, 171)","(251, 169)"
15:08:09.134877,"(184, 170)","(251, 169)"
15:08:09.318951,"(174, 172)","(243, 170)"
15:08:09.523213,"(172, 171)","(242, 170)"
15:08:09.717135,"(172, 171)","(242, 170)"
15:08:09.882883,"(178, 171)","(245, 170)"
15:08:10.064729,"(178, 170)","(245, 170)"
15:08:10.247518,"(177, 171)","(245, 170)"
15:08:10.442104,"(173, 169)","(241, 168)"
15:08:10.600946,"(173, 167)","(241, 167)"
15:08:10.791645,"(172, 168)","(241, 167)"
15:08:10.980886,"(165, 169)","(234, 168)"
15:08:11.143002,"(163, 169)","(232, 168)"
15:08:11.321382,"(162, 169)","(231, 168)"
15:08:11.521553,"(160, 168)","(229, 168)"
15:08:11.704892,"(161, 168)","(229, 168)"
15:08:11.905525,"(163, 170)","(233, 169)"
15:08:12.104099,,
15:08:12.277281,,
15:08:12.478621,"(172, 170)","(239, 169)"
15:08:12.659763,"(170, 170)","(239, 169)"
15:08:12.862824,"(167, 169)","(236, 168)"
15:08:13.052655,"(167, 167)","(235, 166)"
15:08:13.231319,"(169, 166)","(236, 166)"
15:08:13.438807,"(169, 167)","(237, 166)"
15:08:13.606187,,
15:08:13.774897,"(176, 164)","(246, 159)"
15:08:13.954277,"(176, 164)","(245, 159)"
15:08:14.131626,,
15:08:14.346984,,
15:08:14.517907,,
15:08:14.703935,,
15:08:14.891021,"(175, 164)","(245, 159)"
15:08:15.066781,"(175, 164)","(245, 159)"
15:08:15.232899,"(174, 164)","(244, 159)"
15:08:15.401019,,
15:08:15.587262,,
15:08:15.769012,,
15:08:15.955241,,
15:08:16.156260,,
15:08:16.339633,,
15:08:16.528674,,
15:08:16.740153,,
15:08:16.932411,,
15:08:17.121654,,
15:08:17.304661,,
15:08:17.491780,,
15:08:17.687073,,
15:08:17.865842,,
15:08:18.041466,,
15:08:18.254203,,
15:08:18.450621,,
15:08:18.656084,,
15:08:18.868995,"(168, 166)","(235, 164)"
15:08:19.044774,,
15:08:19.226339,"(167, 166)","(235, 164)"
15:08:19.406690,,
15:08:19.601648,,
15:08:19.781737,,
15:08:19.952173,,
15:08:20.137276,"(167, 170)","(236, 169)"
15:08:20.336902,,
15:08:20.522174,,
15:08:20.737248,,
15:08:20.950794,"(168, 163)","(233, 161)"
15:08:21.169147,"(169, 162)","(232, 161)"
15:08:21.369010,,
15:08:21.533700,,
15:08:21.738594,,
15:08:21.929016,"(166, 167)","(235, 166)"
15:08:22.113174,"(166, 166)","(234, 164)"
15:08:22.289989,"(165, 167)","(233, 165)"
15:08:22.503945,"(166, 167)","(234, 164)"
15:08:22.704380,"(166, 168)","(234, 165)"
15:08:22.888993,"(166, 168)","(234, 168)"
15:08:23.072800,"(165, 168)","(234, 168)"
15:08:23.259684,"(165, 169)","(233, 167)"
15:08:23.461571,"(166, 168)","(234, 167)"
15:08:23.662265,"(167, 169)","(235, 168)"
15:08:23.847286,"(167, 169)","(235, 168)"
15:08:24.031642,"(166, 169)","(235, 168)"
15:08:24.216474,"(167, 170)","(236, 168)"
15:08:24.415909,"(168, 169)","(236, 168)"
15:08:24.620838,"(168, 170)","(236, 170)"
15:08:24.791158,"(169, 169)","(236, 168)"
15:08:24.962067,"(168, 169)","(235, 168)"
15:08:25.128846,"(167, 170)","(236, 169)"
15:08:25.333254,"(166, 170)","(235, 169)"
15:08:25.503275,"(165, 170)","(234, 170)"
15:08:25.677247,"(165, 171)","(233, 170)"
15:08:25.875629,"(166, 170)","(235, 170)"
15:08:26.048874,"(167, 171)","(235, 171)"
15:08:26.213104,"(166, 171)","(234, 170)"
15:08:26.368758,"(167, 171)","(235, 170)"
15:08:26.535073,"(167, 170)","(235, 170)"
15:08:26.711976,"(162, 168)","(230, 168)"
15:08:26.913054,"(160, 165)","(229, 167)"
15:08:27.084097,"(166, 169)","(233, 169)"
15:08:27.272828,"(165, 170)","(233, 169)"
15:08:27.462651,"(166, 169)","(233, 168)"
15:08:27.657837,"(165, 170)","(232, 169)"
15:08:27.844566,"(164, 170)","(232, 169)"
15:08:28.044516,"(166, 170)","(233, 169)"
15:08:28.203029,"(165, 170)","(232, 169)"
15:08:28.418934,"(164, 170)","(232, 169)"
15:08:28.620827,"(162, 170)","(230, 169)"
15:08:28.807312,"(163, 170)","(231, 169)"
15:08:29.007999,"(164, 169)","(232, 169)"
15:08:29.177925,"(165, 169)","(233, 169)"
15:08:29.371698,"(161, 169)","(231, 169)"
15:08:29.577639,"(161, 164)","(229, 166)"
15:08:29.761470,"(159, 165)","(228, 166)"
15:08:29.966113,"(162, 166)","(230, 166)"
15:08:30.157643,"(164, 168)","(232, 168)"
15:08:30.336015,"(169, 167)","(240, 162)"
15:08:30.512918,"(169, 167)","(239, 162)"
15:08:30.667069,"(169, 168)","(239, 162)"
15:08:30.821401,"(167, 168)","(234, 167)"
15:08:30.962967,"(164, 169)","(232, 168)"
15:08:31.154636,"(163, 169)","(232, 169)"
15:08:31.357003,"(165, 170)","(233, 168)"
15:08:31.544274,"(161, 170)","(230, 169)"
15:08:31.723726,"(162, 170)","(230, 169)"
15:08:31.907373,"(164, 171)","(231, 170)"
15:08:32.098890,"(166, 172)","(232, 171)"
15:08:32.265506,"(166, 172)","(233, 172)"
15:08:32.426825,"(164, 172)","(231, 172)"
15:08:32.637357,"(162, 175)","(231, 174)"
15:08:32.816258,"(162, 177)","(232, 176)"
15:08:32.989838,"(162, 176)","(232, 175)"
15:08:33.180190,"(157, 169)","(225, 170)"
15:08:33.343148,"(159, 165)","(227, 168)"
15:08:33.549097,"(168, 168)","(236, 168)"
15:08:33.712997,"(170, 167)","(238, 168)"
15:08:33.918002,"(179, 165)","(248, 167)"
15:08:34.092012,"(187, 164)","(254, 166)"
15:08:34.275583,"(186, 163)","(255, 166)"
15:08:34.461143,"(185, 164)","(253, 165)"
15:08:34.648842,"(185, 165)","(253, 167)"
